,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
9081,87_9,RSV B 1992,2,0.025,C2,B 1992 Plate 3,RSV_Historical_Sera_1,0.008053,24.11.14_additional_isolates,
9082,87_9,RSV B 1992,2,0.008333,C3,B 1992 Plate 3,RSV_Historical_Sera_1,0.001287,24.11.14_additional_isolates,
9083,87_9,RSV B 1992,2,0.002778,C4,B 1992 Plate 3,RSV_Historical_Sera_1,0.006176,24.11.14_additional_isolates,
9084,87_9,RSV B 1992,2,0.0009259,C5,B 1992 Plate 3,RSV_Historical_Sera_1,0.008738,24.11.14_additional_isolates,
9085,87_9,RSV B 1992,2,0.0003086,C6,B 1992 Plate 3,RSV_Historical_Sera_1,0.09019,24.11.14_additional_isolates,
9086,87_9,RSV B 1992,2,0.0001029,C7,B 1992 Plate 3,RSV_Historical_Sera_1,0.3714,24.11.14_additional_isolates,
9087,87_9,RSV B 1992,2,3.429e-05,C8,B 1992 Plate 3,RSV_Historical_Sera_1,0.9282,24.11.14_additional_isolates,
9088,87_9,RSV B 1992,2,1.143e-05,C9,B 1992 Plate 3,RSV_Historical_Sera_1,0.9112,24.11.14_additional_isolates,
9089,87_9,RSV B 1992,2,3.81e-06,C10,B 1992 Plate 3,RSV_Historical_Sera_1,1.074,24.11.14_additional_isolates,
9090,86_9,RSV B 2019,1,0.025,F2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0005984,24.11.14_additional_isolates,
9091,86_9,RSV B 2019,1,0.008333,F3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.001303,24.11.14_additional_isolates,
9092,86_9,RSV B 2019,1,0.002778,F4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0007843,24.11.14_additional_isolates,
9093,86_9,RSV B 2019,1,0.0009259,F5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.002667,24.11.14_additional_isolates,
9094,86_9,RSV B 2019,1,0.0003086,F6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.00615,24.11.14_additional_isolates,
9095,86_9,RSV B 2019,1,0.0001029,F7,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.07344,24.11.14_additional_isolates,
9096,86_9,RSV B 2019,1,3.429e-05,F8,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.3394,24.11.14_additional_isolates,
9097,86_9,RSV B 2019,1,1.143e-05,F9,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.7424,24.11.14_additional_isolates,
9098,86_9,RSV B 2019,1,3.81e-06,F10,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.8223,24.11.14_additional_isolates,
9099,86_9,RSV B 2019,2,0.025,G2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0003749,24.11.14_additional_isolates,
9100,86_9,RSV B 2019,2,0.008333,G3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0004566,24.11.14_additional_isolates,
9101,86_9,RSV B 2019,2,0.002778,G4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0009888,24.11.14_additional_isolates,
9102,86_9,RSV B 2019,2,0.0009259,G5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.001602,24.11.14_additional_isolates,
9103,86_9,RSV B 2019,2,0.0003086,G6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.009215,24.11.14_additional_isolates,
9104,86_9,RSV B 2019,2,0.0001029,G7,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.08908,24.11.14_additional_isolates,
9105,86_9,RSV B 2019,2,3.429e-05,G8,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.3734,24.11.14_additional_isolates,
9106,86_9,RSV B 2019,2,1.143e-05,G9,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.7373,24.11.14_additional_isolates,
9107,86_9,RSV B 2019,2,3.81e-06,G10,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9056,24.11.14_additional_isolates,
9108,86_6,RSV B 2019,1,0.025,D2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.001596,24.11.14_additional_isolates,
9109,86_6,RSV B 2019,1,0.008333,D3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.002033,24.11.14_additional_isolates,
9110,86_6,RSV B 2019,1,0.002778,D4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.06618,24.11.14_additional_isolates,
9111,86_6,RSV B 2019,1,0.0009259,D5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.2084,24.11.14_additional_isolates,
9112,86_6,RSV B 2019,1,0.0003086,D6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.5836,24.11.14_additional_isolates,
9113,86_6,RSV B 2019,1,0.0001029,D7,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9235,24.11.14_additional_isolates,
9114,86_6,RSV B 2019,1,3.429e-05,D8,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.074,24.11.14_additional_isolates,
9115,86_6,RSV B 2019,1,1.143e-05,D9,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.137,24.11.14_additional_isolates,
9116,86_6,RSV B 2019,1,3.81e-06,D10,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.069,24.11.14_additional_isolates,
9117,86_6,RSV B 2019,2,0.025,E2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0007009,24.11.14_additional_isolates,
9118,86_6,RSV B 2019,2,0.008333,E3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.001193,24.11.14_additional_isolates,
9119,86_6,RSV B 2019,2,0.002778,E4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.031,24.11.14_additional_isolates,
9120,86_6,RSV B 2019,2,0.0009259,E5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.2555,24.11.14_additional_isolates,
9121,86_6,RSV B 2019,2,0.0003086,E6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.6064,24.11.14_additional_isolates,
9122,86_6,RSV B 2019,2,0.0001029,E7,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9208,24.11.14_additional_isolates,
9123,86_6,RSV B 2019,2,3.429e-05,E8,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.058,24.11.14_additional_isolates,
9124,86_6,RSV B 2019,2,1.143e-05,E9,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9698,24.11.14_additional_isolates,
9125,86_6,RSV B 2019,2,3.81e-06,E10,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.008,24.11.14_additional_isolates,
9126,85_2,RSV B 2019,1,0.025,B2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0005366,24.11.14_additional_isolates,
9127,85_2,RSV B 2019,1,0.008333,B3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.009665,24.11.14_additional_isolates,
9128,85_2,RSV B 2019,1,0.002778,B4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.1561,24.11.14_additional_isolates,
9129,85_2,RSV B 2019,1,0.0009259,B5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.5379,24.11.14_additional_isolates,
9130,85_2,RSV B 2019,1,0.0003086,B6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9162,24.11.14_additional_isolates,
9131,85_2,RSV B 2019,1,0.0001029,B7,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9718,24.11.14_additional_isolates,
9132,85_2,RSV B 2019,1,3.429e-05,B8,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.153,24.11.14_additional_isolates,
9133,85_2,RSV B 2019,1,1.143e-05,B9,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.9707,24.11.14_additional_isolates,
9134,85_2,RSV B 2019,1,3.81e-06,B10,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.002,24.11.14_additional_isolates,
9135,85_2,RSV B 2019,2,0.025,C2,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.0005138,24.11.14_additional_isolates,
9136,85_2,RSV B 2019,2,0.008333,C3,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.009413,24.11.14_additional_isolates,
9137,85_2,RSV B 2019,2,0.002778,C4,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.163,24.11.14_additional_isolates,
9138,85_2,RSV B 2019,2,0.0009259,C5,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.5609,24.11.14_additional_isolates,
9139,85_2,RSV B 2019,2,0.0003086,C6,B 2019 Plate 1 ,RSV_Historical_Sera_1,0.982,24.11.14_additional_isolates,
9140,85_2,RSV B 2019,2,0.0001029,C7,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.09,24.11.14_additional_isolates,
9141,85_2,RSV B 2019,2,3.429e-05,C8,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.125,24.11.14_additional_isolates,
9142,85_2,RSV B 2019,2,1.143e-05,C9,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.183,24.11.14_additional_isolates,
9143,85_2,RSV B 2019,2,3.81e-06,C10,B 2019 Plate 1 ,RSV_Historical_Sera_1,1.089,24.11.14_additional_isolates,
9144,86_1,RSV B 2019,1,0.025,F2,B 2019 Plate 2,RSV_Historical_Sera_1,0.00135,24.11.14_additional_isolates,
9145,86_1,RSV B 2019,1,0.008333,F3,B 2019 Plate 2,RSV_Historical_Sera_1,0.001215,24.11.14_additional_isolates,
9146,86_1,RSV B 2019,1,0.002778,F4,B 2019 Plate 2,RSV_Historical_Sera_1,0.0176,24.11.14_additional_isolates,
9147,86_1,RSV B 2019,1,0.0009259,F5,B 2019 Plate 2,RSV_Historical_Sera_1,0.1649,24.11.14_additional_isolates,
9148,86_1,RSV B 2019,1,0.0003086,F6,B 2019 Plate 2,RSV_Historical_Sera_1,0.482,24.11.14_additional_isolates,
9149,86_1,RSV B 2019,1,0.0001029,F7,B 2019 Plate 2,RSV_Historical_Sera_1,0.8057,24.11.14_additional_isolates,
9150,86_1,RSV B 2019,1,3.429e-05,F8,B 2019 Plate 2,RSV_Historical_Sera_1,0.9417,24.11.14_additional_isolates,
9151,86_1,RSV B 2019,1,1.143e-05,F9,B 2019 Plate 2,RSV_Historical_Sera_1,0.9022,24.11.14_additional_isolates,
9152,86_1,RSV B 2019,1,3.81e-06,F10,B 2019 Plate 2,RSV_Historical_Sera_1,0.9938,24.11.14_additional_isolates,
9153,86_1,RSV B 2019,2,0.025,G2,B 2019 Plate 2,RSV_Historical_Sera_1,0.001628,24.11.14_additional_isolates,
9154,86_1,RSV B 2019,2,0.008333,G3,B 2019 Plate 2,RSV_Historical_Sera_1,0.003153,24.11.14_additional_isolates,
9155,86_1,RSV B 2019,2,0.002778,G4,B 2019 Plate 2,RSV_Historical_Sera_1,0.006537,24.11.14_additional_isolates,
9156,86_1,RSV B 2019,2,0.0009259,G5,B 2019 Plate 2,RSV_Historical_Sera_1,0.1574,24.11.14_additional_isolates,
9157,86_1,RSV B 2019,2,0.0003086,G6,B 2019 Plate 2,RSV_Historical_Sera_1,0.4593,24.11.14_additional_isolates,
9158,86_1,RSV B 2019,2,0.0001029,G7,B 2019 Plate 2,RSV_Historical_Sera_1,0.7895,24.11.14_additional_isolates,
9159,86_1,RSV B 2019,2,3.429e-05,G8,B 2019 Plate 2,RSV_Historical_Sera_1,1.015,24.11.14_additional_isolates,
9160,86_1,RSV B 2019,2,1.143e-05,G9,B 2019 Plate 2,RSV_Historical_Sera_1,0.9521,24.11.14_additional_isolates,
9161,86_1,RSV B 2019,2,3.81e-06,G10,B 2019 Plate 2,RSV_Historical_Sera_1,0.9448,24.11.14_additional_isolates,
9162,86_4,RSV B 2019,1,0.025,D2,B 2019 Plate 2,RSV_Historical_Sera_1,0.000433,24.11.14_additional_isolates,
9163,86_4,RSV B 2019,1,0.008333,D3,B 2019 Plate 2,RSV_Historical_Sera_1,0.0006886,24.11.14_additional_isolates,
9164,86_4,RSV B 2019,1,0.002778,D4,B 2019 Plate 2,RSV_Historical_Sera_1,0.0009908,24.11.14_additional_isolates,
9165,86_4,RSV B 2019,1,0.0009259,D5,B 2019 Plate 2,RSV_Historical_Sera_1,0.04213,24.11.14_additional_isolates,
9166,86_4,RSV B 2019,1,0.0003086,D6,B 2019 Plate 2,RSV_Historical_Sera_1,0.3613,24.11.14_additional_isolates,
9167,86_4,RSV B 2019,1,0.0001029,D7,B 2019 Plate 2,RSV_Historical_Sera_1,0.8124,24.11.14_additional_isolates,
9168,86_4,RSV B 2019,1,3.429e-05,D8,B 2019 Plate 2,RSV_Historical_Sera_1,1.045,24.11.14_additional_isolates,
9169,86_4,RSV B 2019,1,1.143e-05,D9,B 2019 Plate 2,RSV_Historical_Sera_1,1.303,24.11.14_additional_isolates,
9170,86_4,RSV B 2019,1,3.81e-06,D10,B 2019 Plate 2,RSV_Historical_Sera_1,1.093,24.11.14_additional_isolates,
9171,86_4,RSV B 2019,2,0.025,E2,B 2019 Plate 2,RSV_Historical_Sera_1,0.0006463,24.11.14_additional_isolates,
9172,86_4,RSV B 2019,2,0.008333,E3,B 2019 Plate 2,RSV_Historical_Sera_1,0.002319,24.11.14_additional_isolates,
9173,86_4,RSV B 2019,2,0.002778,E4,B 2019 Plate 2,RSV_Historical_Sera_1,0.002926,24.11.14_additional_isolates,
9174,86_4,RSV B 2019,2,0.0009259,E5,B 2019 Plate 2,RSV_Historical_Sera_1,0.0552,24.11.14_additional_isolates,
9175,86_4,RSV B 2019,2,0.0003086,E6,B 2019 Plate 2,RSV_Historical_Sera_1,0.284,24.11.14_additional_isolates,
9176,86_4,RSV B 2019,2,0.0001029,E7,B 2019 Plate 2,RSV_Historical_Sera_1,0.6489,24.11.14_additional_isolates,
9177,86_4,RSV B 2019,2,3.429e-05,E8,B 2019 Plate 2,RSV_Historical_Sera_1,0.8985,24.11.14_additional_isolates,
9178,86_4,RSV B 2019,2,1.143e-05,E9,B 2019 Plate 2,RSV_Historical_Sera_1,0.9875,24.11.14_additional_isolates,
9179,86_4,RSV B 2019,2,3.81e-06,E10,B 2019 Plate 2,RSV_Historical_Sera_1,0.9743,24.11.14_additional_isolates,
9180,86_7,RSV B 2019,1,0.025,B2,B 2019 Plate 2,RSV_Historical_Sera_1,0.0003647,24.11.14_additional_isolates,
9181,86_7,RSV B 2019,1,0.008333,B3,B 2019 Plate 2,RSV_Historical_Sera_1,0.0008135,24.11.14_additional_isolates,
9182,86_7,RSV B 2019,1,0.002778,B4,B 2019 Plate 2,RSV_Historical_Sera_1,0.004604,24.11.14_additional_isolates,
9183,86_7,RSV B 2019,1,0.0009259,B5,B 2019 Plate 2,RSV_Historical_Sera_1,0.1498,24.11.14_additional_isolates,
9184,86_7,RSV B 2019,1,0.0003086,B6,B 2019 Plate 2,RSV_Historical_Sera_1,0.5396,24.11.14_additional_isolates,
9185,86_7,RSV B 2019,1,0.0001029,B7,B 2019 Plate 2,RSV_Historical_Sera_1,0.7374,24.11.14_additional_isolates,
9186,86_7,RSV B 2019,1,3.429e-05,B8,B 2019 Plate 2,RSV_Historical_Sera_1,1.021,24.11.14_additional_isolates,
9187,86_7,RSV B 2019,1,1.143e-05,B9,B 2019 Plate 2,RSV_Historical_Sera_1,1.08,24.11.14_additional_isolates,
9188,86_7,RSV B 2019,1,3.81e-06,B10,B 2019 Plate 2,RSV_Historical_Sera_1,1.058,24.11.14_additional_isolates,
9189,86_7,RSV B 2019,2,0.025,C2,B 2019 Plate 2,RSV_Historical_Sera_1,0.0003326,24.11.14_additional_isolates,
9190,86_7,RSV B 2019,2,0.008333,C3,B 2019 Plate 2,RSV_Historical_Sera_1,0.0005448,24.11.14_additional_isolates,
9191,86_7,RSV B 2019,2,0.002778,C4,B 2019 Plate 2,RSV_Historical_Sera_1,0.009001,24.11.14_additional_isolates,
9192,86_7,RSV B 2019,2,0.0009259,C5,B 2019 Plate 2,RSV_Historical_Sera_1,0.1252,24.11.14_additional_isolates,
9193,86_7,RSV B 2019,2,0.0003086,C6,B 2019 Plate 2,RSV_Historical_Sera_1,0.539,24.11.14_additional_isolates,
9194,86_7,RSV B 2019,2,0.0001029,C7,B 2019 Plate 2,RSV_Historical_Sera_1,0.8197,24.11.14_additional_isolates,
9195,86_7,RSV B 2019,2,3.429e-05,C8,B 2019 Plate 2,RSV_Historical_Sera_1,1.069,24.11.14_additional_isolates,
9196,86_7,RSV B 2019,2,1.143e-05,C9,B 2019 Plate 2,RSV_Historical_Sera_1,1.142,24.11.14_additional_isolates,
9197,86_7,RSV B 2019,2,3.81e-06,C10,B 2019 Plate 2,RSV_Historical_Sera_1,0.9746,24.11.14_additional_isolates,
9198,86_10,RSV B 2019,1,0.025,F2,B 2019 Plate 3,RSV_Historical_Sera_1,0.0004597,24.11.14_additional_isolates,
9199,86_10,RSV B 2019,1,0.008333,F3,B 2019 Plate 3,RSV_Historical_Sera_1,0.003951,24.11.14_additional_isolates,
9200,86_10,RSV B 2019,1,0.002778,F4,B 2019 Plate 3,RSV_Historical_Sera_1,0.09988,24.11.14_additional_isolates,
9201,86_10,RSV B 2019,1,0.0009259,F5,B 2019 Plate 3,RSV_Historical_Sera_1,0.4991,24.11.14_additional_isolates,
9202,86_10,RSV B 2019,1,0.0003086,F6,B 2019 Plate 3,RSV_Historical_Sera_1,0.8884,24.11.14_additional_isolates,
9203,86_10,RSV B 2019,1,0.0001029,F7,B 2019 Plate 3,RSV_Historical_Sera_1,1.049,24.11.14_additional_isolates,
9204,86_10,RSV B 2019,1,3.429e-05,F8,B 2019 Plate 3,RSV_Historical_Sera_1,1.038,24.11.14_additional_isolates,
9205,86_10,RSV B 2019,1,1.143e-05,F9,B 2019 Plate 3,RSV_Historical_Sera_1,1.031,24.11.14_additional_isolates,
9206,86_10,RSV B 2019,1,3.81e-06,F10,B 2019 Plate 3,RSV_Historical_Sera_1,1.034,24.11.14_additional_isolates,
9207,86_10,RSV B 2019,2,0.025,G2,B 2019 Plate 3,RSV_Historical_Sera_1,0.0003407,24.11.14_additional_isolates,
9208,86_10,RSV B 2019,2,0.008333,G3,B 2019 Plate 3,RSV_Historical_Sera_1,0.01241,24.11.14_additional_isolates,
9209,86_10,RSV B 2019,2,0.002778,G4,B 2019 Plate 3,RSV_Historical_Sera_1,0.1273,24.11.14_additional_isolates,
9210,86_10,RSV B 2019,2,0.0009259,G5,B 2019 Plate 3,RSV_Historical_Sera_1,0.5065,24.11.14_additional_isolates,
9211,86_10,RSV B 2019,2,0.0003086,G6,B 2019 Plate 3,RSV_Historical_Sera_1,0.7266,24.11.14_additional_isolates,
9212,86_10,RSV B 2019,2,0.0001029,G7,B 2019 Plate 3,RSV_Historical_Sera_1,0.8446,24.11.14_additional_isolates,
9213,86_10,RSV B 2019,2,3.429e-05,G8,B 2019 Plate 3,RSV_Historical_Sera_1,0.9984,24.11.14_additional_isolates,
9214,86_10,RSV B 2019,2,1.143e-05,G9,B 2019 Plate 3,RSV_Historical_Sera_1,1.02,24.11.14_additional_isolates,
9215,86_10,RSV B 2019,2,3.81e-06,G10,B 2019 Plate 3,RSV_Historical_Sera_1,0.9497,24.11.14_additional_isolates,
9216,85_4,RSV B 2019,1,0.025,D2,B 2019 Plate 3,RSV_Historical_Sera_1,0.001872,24.11.14_additional_isolates,
9217,85_4,RSV B 2019,1,0.008333,D3,B 2019 Plate 3,RSV_Historical_Sera_1,0.04367,24.11.14_additional_isolates,
9218,85_4,RSV B 2019,1,0.002778,D4,B 2019 Plate 3,RSV_Historical_Sera_1,0.2897,24.11.14_additional_isolates,
9219,85_4,RSV B 2019,1,0.0009259,D5,B 2019 Plate 3,RSV_Historical_Sera_1,0.6775,24.11.14_additional_isolates,
9220,85_4,RSV B 2019,1,0.0003086,D6,B 2019 Plate 3,RSV_Historical_Sera_1,0.9173,24.11.14_additional_isolates,
9221,85_4,RSV B 2019,1,0.0001029,D7,B 2019 Plate 3,RSV_Historical_Sera_1,1.06,24.11.14_additional_isolates,
9222,85_4,RSV B 2019,1,3.429e-05,D8,B 2019 Plate 3,RSV_Historical_Sera_1,1.156,24.11.14_additional_isolates,
9223,85_4,RSV B 2019,1,1.143e-05,D9,B 2019 Plate 3,RSV_Historical_Sera_1,0.9878,24.11.14_additional_isolates,
9224,85_4,RSV B 2019,1,3.81e-06,D10,B 2019 Plate 3,RSV_Historical_Sera_1,0.9651,24.11.14_additional_isolates,
9225,85_4,RSV B 2019,2,0.025,E2,B 2019 Plate 3,RSV_Historical_Sera_1,0.003653,24.11.14_additional_isolates,
9226,85_4,RSV B 2019,2,0.008333,E3,B 2019 Plate 3,RSV_Historical_Sera_1,0.04515,24.11.14_additional_isolates,
9227,85_4,RSV B 2019,2,0.002778,E4,B 2019 Plate 3,RSV_Historical_Sera_1,0.3633,24.11.14_additional_isolates,
9228,85_4,RSV B 2019,2,0.0009259,E5,B 2019 Plate 3,RSV_Historical_Sera_1,0.7246,24.11.14_additional_isolates,
9229,85_4,RSV B 2019,2,0.0003086,E6,B 2019 Plate 3,RSV_Historical_Sera_1,1.085,24.11.14_additional_isolates,
9230,85_4,RSV B 2019,2,0.0001029,E7,B 2019 Plate 3,RSV_Historical_Sera_1,1.035,24.11.14_additional_isolates,
9231,85_4,RSV B 2019,2,3.429e-05,E8,B 2019 Plate 3,RSV_Historical_Sera_1,0.9924,24.11.14_additional_isolates,
9232,85_4,RSV B 2019,2,1.143e-05,E9,B 2019 Plate 3,RSV_Historical_Sera_1,0.9861,24.11.14_additional_isolates,
9233,85_4,RSV B 2019,2,3.81e-06,E10,B 2019 Plate 3,RSV_Historical_Sera_1,1.036,24.11.14_additional_isolates,
9234,87_9,RSV B 2019,1,0.025,B2,B 2019 Plate 3,RSV_Historical_Sera_1,0.0004921,24.11.14_additional_isolates,
9235,87_9,RSV B 2019,1,0.008333,B3,B 2019 Plate 3,RSV_Historical_Sera_1,0.001414,24.11.14_additional_isolates,
9236,87_9,RSV B 2019,1,0.002778,B4,B 2019 Plate 3,RSV_Historical_Sera_1,0.0007658,24.11.14_additional_isolates,
9237,87_9,RSV B 2019,1,0.0009259,B5,B 2019 Plate 3,RSV_Historical_Sera_1,0.01177,24.11.14_additional_isolates,
9238,87_9,RSV B 2019,1,0.0003086,B6,B 2019 Plate 3,RSV_Historical_Sera_1,0.1186,24.11.14_additional_isolates,
9239,87_9,RSV B 2019,1,0.0001029,B7,B 2019 Plate 3,RSV_Historical_Sera_1,0.5264,24.11.14_additional_isolates,
9240,87_9,RSV B 2019,1,3.429e-05,B8,B 2019 Plate 3,RSV_Historical_Sera_1,0.6909,24.11.14_additional_isolates,
9241,87_9,RSV B 2019,1,1.143e-05,B9,B 2019 Plate 3,RSV_Historical_Sera_1,0.8304,24.11.14_additional_isolates,
9242,87_9,RSV B 2019,1,3.81e-06,B10,B 2019 Plate 3,RSV_Historical_Sera_1,0.9287,24.11.14_additional_isolates,
9243,87_9,RSV B 2019,2,0.025,C2,B 2019 Plate 3,RSV_Historical_Sera_1,0.0006596,24.11.14_additional_isolates,
9244,87_9,RSV B 2019,2,0.008333,C3,B 2019 Plate 3,RSV_Historical_Sera_1,0.001112,24.11.14_additional_isolates,
9245,87_9,RSV B 2019,2,0.002778,C4,B 2019 Plate 3,RSV_Historical_Sera_1,0.002013,24.11.14_additional_isolates,
9246,87_9,RSV B 2019,2,0.0009259,C5,B 2019 Plate 3,RSV_Historical_Sera_1,0.007465,24.11.14_additional_isolates,
9247,87_9,RSV B 2019,2,0.0003086,C6,B 2019 Plate 3,RSV_Historical_Sera_1,0.122,24.11.14_additional_isolates,
9248,87_9,RSV B 2019,2,0.0001029,C7,B 2019 Plate 3,RSV_Historical_Sera_1,0.4748,24.11.14_additional_isolates,
9249,87_9,RSV B 2019,2,3.429e-05,C8,B 2019 Plate 3,RSV_Historical_Sera_1,0.8392,24.11.14_additional_isolates,
9250,87_9,RSV B 2019,2,1.143e-05,C9,B 2019 Plate 3,RSV_Historical_Sera_1,0.9603,24.11.14_additional_isolates,
9251,87_9,RSV B 2019,2,3.81e-06,C10,B 2019 Plate 3,RSV_Historical_Sera_1,1.021,24.11.14_additional_isolates,
9252,86_7,RSV A 1982,1,0.025,F2,v1p5,RSV_Historical_Sera_1,0.001366,24.10.11_RSVNeut_Sera_Evo1,
9253,86_7,RSV A 1982,1,0.008333,F3,v1p5,RSV_Historical_Sera_1,0.005284,24.10.11_RSVNeut_Sera_Evo1,
9254,86_7,RSV A 1982,1,0.002778,F4,v1p5,RSV_Historical_Sera_1,0.1602,24.10.11_RSVNeut_Sera_Evo1,
9255,86_7,RSV A 1982,1,0.0009259,F5,v1p5,RSV_Historical_Sera_1,0.3958,24.10.11_RSVNeut_Sera_Evo1,
9256,86_7,RSV A 1982,1,0.0003086,F6,v1p5,RSV_Historical_Sera_1,0.7249,24.10.11_RSVNeut_Sera_Evo1,
9257,86_7,RSV A 1982,1,0.0001029,F7,v1p5,RSV_Historical_Sera_1,1.051,24.10.11_RSVNeut_Sera_Evo1,
9258,86_7,RSV A 1982,1,3.429e-05,F8,v1p5,RSV_Historical_Sera_1,1.251,24.10.11_RSVNeut_Sera_Evo1,
9259,86_7,RSV A 1982,1,1.143e-05,F9,v1p5,RSV_Historical_Sera_1,0.7429,24.10.11_RSVNeut_Sera_Evo1,
9260,86_7,RSV A 1982,1,3.81e-06,F10,v1p5,RSV_Historical_Sera_1,1.09,24.10.11_RSVNeut_Sera_Evo1,
9261,86_7,RSV A 1982,2,0.025,G2,v1p5,RSV_Historical_Sera_1,0.001322,24.10.11_RSVNeut_Sera_Evo1,
9262,86_7,RSV A 1982,2,0.008333,G3,v1p5,RSV_Historical_Sera_1,0.006625,24.10.11_RSVNeut_Sera_Evo1,
9263,86_7,RSV A 1982,2,0.002778,G4,v1p5,RSV_Historical_Sera_1,0.1075,24.10.11_RSVNeut_Sera_Evo1,
9264,86_7,RSV A 1982,2,0.0009259,G5,v1p5,RSV_Historical_Sera_1,0.4417,24.10.11_RSVNeut_Sera_Evo1,
9265,86_7,RSV A 1982,2,0.0003086,G6,v1p5,RSV_Historical_Sera_1,0.804,24.10.11_RSVNeut_Sera_Evo1,
9266,86_7,RSV A 1982,2,0.0001029,G7,v1p5,RSV_Historical_Sera_1,0.841,24.10.11_RSVNeut_Sera_Evo1,
9267,86_7,RSV A 1982,2,3.429e-05,G8,v1p5,RSV_Historical_Sera_1,1.137,24.10.11_RSVNeut_Sera_Evo1,
9268,86_7,RSV A 1982,2,1.143e-05,G9,v1p5,RSV_Historical_Sera_1,1.127,24.10.11_RSVNeut_Sera_Evo1,
9269,86_7,RSV A 1982,2,3.81e-06,G10,v1p5,RSV_Historical_Sera_1,0.9649,24.10.11_RSVNeut_Sera_Evo1,
9270,86_8,RSV A 1982,1,0.025,D2,v1p5,RSV_Historical_Sera_1,0.002305,24.10.11_RSVNeut_Sera_Evo1,
9271,86_8,RSV A 1982,1,0.008333,D3,v1p5,RSV_Historical_Sera_1,0.009916,24.10.11_RSVNeut_Sera_Evo1,
9272,86_8,RSV A 1982,1,0.002778,D4,v1p5,RSV_Historical_Sera_1,0.1336,24.10.11_RSVNeut_Sera_Evo1,
9273,86_8,RSV A 1982,1,0.0009259,D5,v1p5,RSV_Historical_Sera_1,0.3316,24.10.11_RSVNeut_Sera_Evo1,
9274,86_8,RSV A 1982,1,0.0003086,D6,v1p5,RSV_Historical_Sera_1,0.7793,24.10.11_RSVNeut_Sera_Evo1,
9275,86_8,RSV A 1982,1,0.0001029,D7,v1p5,RSV_Historical_Sera_1,0.8035,24.10.11_RSVNeut_Sera_Evo1,
9276,86_8,RSV A 1982,1,3.429e-05,D8,v1p5,RSV_Historical_Sera_1,0.8226,24.10.11_RSVNeut_Sera_Evo1,
9277,86_8,RSV A 1982,1,1.143e-05,D9,v1p5,RSV_Historical_Sera_1,0.8643,24.10.11_RSVNeut_Sera_Evo1,
