,serum,virus,replicate,concentration,well_id,plate_name,experiment_rep,fraction infectivity,input_folder,Unnamed: 9
10918,BEI_neg,Influenza H3 1982,2,0.008333,C3,Neth82 P7,H3_Historical_Sera_1,0.7148,24.12.12_H3Neut_Rep1,
10919,BEI_neg,Influenza H3 1982,2,0.002778,C4,Neth82 P7,H3_Historical_Sera_1,0.777,24.12.12_H3Neut_Rep1,
10920,BEI_neg,Influenza H3 1982,2,0.0009259,C5,Neth82 P7,H3_Historical_Sera_1,0.8767,24.12.12_H3Neut_Rep1,
10921,BEI_neg,Influenza H3 1982,2,0.0003086,C6,Neth82 P7,H3_Historical_Sera_1,0.9492,24.12.12_H3Neut_Rep1,
10922,BEI_neg,Influenza H3 1982,2,0.0001029,C7,Neth82 P7,H3_Historical_Sera_1,0.8193,24.12.12_H3Neut_Rep1,
10923,BEI_neg,Influenza H3 1982,2,3.429e-05,C8,Neth82 P7,H3_Historical_Sera_1,0.8384,24.12.12_H3Neut_Rep1,
10924,BEI_neg,Influenza H3 1982,2,1.143e-05,C9,Neth82 P7,H3_Historical_Sera_1,1.013,24.12.12_H3Neut_Rep1,
10925,BEI_neg,Influenza H3 1982,2,3.81e-06,C10,Neth82 P7,H3_Historical_Sera_1,0.9385,24.12.12_H3Neut_Rep1,
10926,85_1,Influenza H3 1982,1,0.025,F2,Neth82P1,H3_Historical_Sera_1,0.3905,24.12.12_H3Neut_Rep1,
10927,85_1,Influenza H3 1982,1,0.008333,F3,Neth82P1,H3_Historical_Sera_1,1.775,24.12.12_H3Neut_Rep1,
10928,85_1,Influenza H3 1982,1,0.002778,F4,Neth82P1,H3_Historical_Sera_1,1.209,24.12.12_H3Neut_Rep1,
10929,85_1,Influenza H3 1982,1,0.0009259,F5,Neth82P1,H3_Historical_Sera_1,0.7576,24.12.12_H3Neut_Rep1,
10930,85_1,Influenza H3 1982,1,0.0003086,F6,Neth82P1,H3_Historical_Sera_1,0.6128,24.12.12_H3Neut_Rep1,
10931,85_1,Influenza H3 1982,1,0.0001029,F7,Neth82P1,H3_Historical_Sera_1,0.8555,24.12.12_H3Neut_Rep1,
10932,85_1,Influenza H3 1982,1,3.429e-05,F8,Neth82P1,H3_Historical_Sera_1,0.9382,24.12.12_H3Neut_Rep1,
10933,85_1,Influenza H3 1982,1,1.143e-05,F9,Neth82P1,H3_Historical_Sera_1,0.9176,24.12.12_H3Neut_Rep1,
10934,85_1,Influenza H3 1982,1,3.81e-06,F10,Neth82P1,H3_Historical_Sera_1,1.025,24.12.12_H3Neut_Rep1,
10935,85_1,Influenza H3 1982,2,0.025,G2,Neth82P1,H3_Historical_Sera_1,0.5556,24.12.12_H3Neut_Rep1,
10936,85_1,Influenza H3 1982,2,0.008333,G3,Neth82P1,H3_Historical_Sera_1,2.223,24.12.12_H3Neut_Rep1,
10937,85_1,Influenza H3 1982,2,0.002778,G4,Neth82P1,H3_Historical_Sera_1,1.308,24.12.12_H3Neut_Rep1,
10938,85_1,Influenza H3 1982,2,0.0009259,G5,Neth82P1,H3_Historical_Sera_1,0.8568,24.12.12_H3Neut_Rep1,
10939,85_1,Influenza H3 1982,2,0.0003086,G6,Neth82P1,H3_Historical_Sera_1,1.112,24.12.12_H3Neut_Rep1,
10940,85_1,Influenza H3 1982,2,0.0001029,G7,Neth82P1,H3_Historical_Sera_1,0.7974,24.12.12_H3Neut_Rep1,
10941,85_1,Influenza H3 1982,2,3.429e-05,G8,Neth82P1,H3_Historical_Sera_1,1.046,24.12.12_H3Neut_Rep1,
10942,85_1,Influenza H3 1982,2,1.143e-05,G9,Neth82P1,H3_Historical_Sera_1,0.9887,24.12.12_H3Neut_Rep1,
10943,85_1,Influenza H3 1982,2,3.81e-06,G10,Neth82P1,H3_Historical_Sera_1,1.264,24.12.12_H3Neut_Rep1,
10944,85_2,Influenza H3 1982,1,0.025,D2,Neth82P1,H3_Historical_Sera_1,0.002156,24.12.12_H3Neut_Rep1,
10945,85_2,Influenza H3 1982,1,0.008333,D3,Neth82P1,H3_Historical_Sera_1,0.05359,24.12.12_H3Neut_Rep1,
10946,85_2,Influenza H3 1982,1,0.002778,D4,Neth82P1,H3_Historical_Sera_1,0.4415,24.12.12_H3Neut_Rep1,
10947,85_2,Influenza H3 1982,1,0.0009259,D5,Neth82P1,H3_Historical_Sera_1,0.7058,24.12.12_H3Neut_Rep1,
10948,85_2,Influenza H3 1982,1,0.0003086,D6,Neth82P1,H3_Historical_Sera_1,0.6914,24.12.12_H3Neut_Rep1,
10949,85_2,Influenza H3 1982,1,0.0001029,D7,Neth82P1,H3_Historical_Sera_1,0.7196,24.12.12_H3Neut_Rep1,
10950,85_2,Influenza H3 1982,1,3.429e-05,D8,Neth82P1,H3_Historical_Sera_1,0.8412,24.12.12_H3Neut_Rep1,
10951,85_2,Influenza H3 1982,1,1.143e-05,D9,Neth82P1,H3_Historical_Sera_1,0.8443,24.12.12_H3Neut_Rep1,
10952,85_2,Influenza H3 1982,1,3.81e-06,D10,Neth82P1,H3_Historical_Sera_1,0.7925,24.12.12_H3Neut_Rep1,
10953,85_2,Influenza H3 1982,2,0.025,E2,Neth82P1,H3_Historical_Sera_1,0.003374,24.12.12_H3Neut_Rep1,
10954,85_2,Influenza H3 1982,2,0.008333,E3,Neth82P1,H3_Historical_Sera_1,0.05511,24.12.12_H3Neut_Rep1,
10955,85_2,Influenza H3 1982,2,0.002778,E4,Neth82P1,H3_Historical_Sera_1,0.4997,24.12.12_H3Neut_Rep1,
10956,85_2,Influenza H3 1982,2,0.0009259,E5,Neth82P1,H3_Historical_Sera_1,0.733,24.12.12_H3Neut_Rep1,
10957,85_2,Influenza H3 1982,2,0.0003086,E6,Neth82P1,H3_Historical_Sera_1,0.594,24.12.12_H3Neut_Rep1,
10958,85_2,Influenza H3 1982,2,0.0001029,E7,Neth82P1,H3_Historical_Sera_1,0.7098,24.12.12_H3Neut_Rep1,
10959,85_2,Influenza H3 1982,2,3.429e-05,E8,Neth82P1,H3_Historical_Sera_1,0.7201,24.12.12_H3Neut_Rep1,
10960,85_2,Influenza H3 1982,2,1.143e-05,E9,Neth82P1,H3_Historical_Sera_1,0.7424,24.12.12_H3Neut_Rep1,
10961,85_2,Influenza H3 1982,2,3.81e-06,E10,Neth82P1,H3_Historical_Sera_1,0.9154,24.12.12_H3Neut_Rep1,
10962,85_4,Influenza H3 1982,1,0.025,B2,Neth82P1,H3_Historical_Sera_1,0.06825,24.12.12_H3Neut_Rep1,
10963,85_4,Influenza H3 1982,1,0.008333,B3,Neth82P1,H3_Historical_Sera_1,0.8671,24.12.12_H3Neut_Rep1,
10964,85_4,Influenza H3 1982,1,0.002778,B4,Neth82P1,H3_Historical_Sera_1,1.108,24.12.12_H3Neut_Rep1,
10965,85_4,Influenza H3 1982,1,0.0009259,B5,Neth82P1,H3_Historical_Sera_1,0.8081,24.12.12_H3Neut_Rep1,
10966,85_4,Influenza H3 1982,1,0.0003086,B6,Neth82P1,H3_Historical_Sera_1,0.8725,24.12.12_H3Neut_Rep1,
10967,85_4,Influenza H3 1982,1,0.0001029,B7,Neth82P1,H3_Historical_Sera_1,0.9417,24.12.12_H3Neut_Rep1,
10968,85_4,Influenza H3 1982,1,3.429e-05,B8,Neth82P1,H3_Historical_Sera_1,0.9476,24.12.12_H3Neut_Rep1,
10969,85_4,Influenza H3 1982,1,1.143e-05,B9,Neth82P1,H3_Historical_Sera_1,0.9806,24.12.12_H3Neut_Rep1,
10970,85_4,Influenza H3 1982,1,3.81e-06,B10,Neth82P1,H3_Historical_Sera_1,1.028,24.12.12_H3Neut_Rep1,
10971,85_4,Influenza H3 1982,2,0.025,C2,Neth82P1,H3_Historical_Sera_1,0.1234,24.12.12_H3Neut_Rep1,
10972,85_4,Influenza H3 1982,2,0.008333,C3,Neth82P1,H3_Historical_Sera_1,0.9815,24.12.12_H3Neut_Rep1,
10973,85_4,Influenza H3 1982,2,0.002778,C4,Neth82P1,H3_Historical_Sera_1,1.093,24.12.12_H3Neut_Rep1,
10974,85_4,Influenza H3 1982,2,0.0009259,C5,Neth82P1,H3_Historical_Sera_1,0.9011,24.12.12_H3Neut_Rep1,
10975,85_4,Influenza H3 1982,2,0.0003086,C6,Neth82P1,H3_Historical_Sera_1,0.7321,24.12.12_H3Neut_Rep1,
10976,85_4,Influenza H3 1982,2,0.0001029,C7,Neth82P1,H3_Historical_Sera_1,0.8318,24.12.12_H3Neut_Rep1,
10977,85_4,Influenza H3 1982,2,3.429e-05,C8,Neth82P1,H3_Historical_Sera_1,0.7907,24.12.12_H3Neut_Rep1,
10978,85_4,Influenza H3 1982,2,1.143e-05,C9,Neth82P1,H3_Historical_Sera_1,0.8872,24.12.12_H3Neut_Rep1,
10979,85_4,Influenza H3 1982,2,3.81e-06,C10,Neth82P1,H3_Historical_Sera_1,0.9265,24.12.12_H3Neut_Rep1,
10980,85_6,Influenza H3 1982,1,0.025,F2,Neth82P2,H3_Historical_Sera_1,0.001243,24.12.12_H3Neut_Rep1,
10981,85_6,Influenza H3 1982,1,0.008333,F3,Neth82P2,H3_Historical_Sera_1,0.1898,24.12.12_H3Neut_Rep1,
10982,85_6,Influenza H3 1982,1,0.002778,F4,Neth82P2,H3_Historical_Sera_1,0.6428,24.12.12_H3Neut_Rep1,
10983,85_6,Influenza H3 1982,1,0.0009259,F5,Neth82P2,H3_Historical_Sera_1,0.7458,24.12.12_H3Neut_Rep1,
10984,85_6,Influenza H3 1982,1,0.0003086,F6,Neth82P2,H3_Historical_Sera_1,0.7626,24.12.12_H3Neut_Rep1,
10985,85_6,Influenza H3 1982,1,0.0001029,F7,Neth82P2,H3_Historical_Sera_1,0.741,24.12.12_H3Neut_Rep1,
10986,85_6,Influenza H3 1982,1,3.429e-05,F8,Neth82P2,H3_Historical_Sera_1,0.7607,24.12.12_H3Neut_Rep1,
10987,85_6,Influenza H3 1982,1,1.143e-05,F9,Neth82P2,H3_Historical_Sera_1,0.8969,24.12.12_H3Neut_Rep1,
10988,85_6,Influenza H3 1982,1,3.81e-06,F10,Neth82P2,H3_Historical_Sera_1,0.9493,24.12.12_H3Neut_Rep1,
10989,85_6,Influenza H3 1982,2,0.025,G2,Neth82P2,H3_Historical_Sera_1,0.0006226,24.12.12_H3Neut_Rep1,
10990,85_6,Influenza H3 1982,2,0.008333,G3,Neth82P2,H3_Historical_Sera_1,0.1669,24.12.12_H3Neut_Rep1,
10991,85_6,Influenza H3 1982,2,0.002778,G4,Neth82P2,H3_Historical_Sera_1,0.6202,24.12.12_H3Neut_Rep1,
10992,85_6,Influenza H3 1982,2,0.0009259,G5,Neth82P2,H3_Historical_Sera_1,0.7973,24.12.12_H3Neut_Rep1,
10993,85_6,Influenza H3 1982,2,0.0003086,G6,Neth82P2,H3_Historical_Sera_1,0.7492,24.12.12_H3Neut_Rep1,
10994,85_6,Influenza H3 1982,2,0.0001029,G7,Neth82P2,H3_Historical_Sera_1,0.868,24.12.12_H3Neut_Rep1,
10995,85_6,Influenza H3 1982,2,3.429e-05,G8,Neth82P2,H3_Historical_Sera_1,0.995,24.12.12_H3Neut_Rep1,
10996,85_6,Influenza H3 1982,2,1.143e-05,G9,Neth82P2,H3_Historical_Sera_1,0.8334,24.12.12_H3Neut_Rep1,
10997,85_6,Influenza H3 1982,2,3.81e-06,G10,Neth82P2,H3_Historical_Sera_1,1.039,24.12.12_H3Neut_Rep1,
10998,86_1,Influenza H3 1982,1,0.025,D2,Neth82P2,H3_Historical_Sera_1,0.01408,24.12.12_H3Neut_Rep1,
10999,86_1,Influenza H3 1982,1,0.008333,D3,Neth82P2,H3_Historical_Sera_1,0.7824,24.12.12_H3Neut_Rep1,
11000,86_1,Influenza H3 1982,1,0.002778,D4,Neth82P2,H3_Historical_Sera_1,1.063,24.12.12_H3Neut_Rep1,
11001,86_1,Influenza H3 1982,1,0.0009259,D5,Neth82P2,H3_Historical_Sera_1,0.8887,24.12.12_H3Neut_Rep1,
11002,86_1,Influenza H3 1982,1,0.0003086,D6,Neth82P2,H3_Historical_Sera_1,0.8555,24.12.12_H3Neut_Rep1,
11003,86_1,Influenza H3 1982,1,0.0001029,D7,Neth82P2,H3_Historical_Sera_1,0.7347,24.12.12_H3Neut_Rep1,
11004,86_1,Influenza H3 1982,1,3.429e-05,D8,Neth82P2,H3_Historical_Sera_1,0.9022,24.12.12_H3Neut_Rep1,
11005,86_1,Influenza H3 1982,1,1.143e-05,D9,Neth82P2,H3_Historical_Sera_1,0.8666,24.12.12_H3Neut_Rep1,
11006,86_1,Influenza H3 1982,1,3.81e-06,D10,Neth82P2,H3_Historical_Sera_1,0.7025,24.12.12_H3Neut_Rep1,
11007,86_1,Influenza H3 1982,2,0.025,E2,Neth82P2,H3_Historical_Sera_1,0.02438,24.12.12_H3Neut_Rep1,
11008,86_1,Influenza H3 1982,2,0.008333,E3,Neth82P2,H3_Historical_Sera_1,0.5119,24.12.12_H3Neut_Rep1,
11009,86_1,Influenza H3 1982,2,0.002778,E4,Neth82P2,H3_Historical_Sera_1,0.9575,24.12.12_H3Neut_Rep1,
11010,86_1,Influenza H3 1982,2,0.0009259,E5,Neth82P2,H3_Historical_Sera_1,0.8868,24.12.12_H3Neut_Rep1,
11011,86_1,Influenza H3 1982,2,0.0003086,E6,Neth82P2,H3_Historical_Sera_1,0.7309,24.12.12_H3Neut_Rep1,
11012,86_1,Influenza H3 1982,2,0.0001029,E7,Neth82P2,H3_Historical_Sera_1,0.6731,24.12.12_H3Neut_Rep1,
11013,86_1,Influenza H3 1982,2,3.429e-05,E8,Neth82P2,H3_Historical_Sera_1,0.8555,24.12.12_H3Neut_Rep1,
11014,86_1,Influenza H3 1982,2,1.143e-05,E9,Neth82P2,H3_Historical_Sera_1,0.8906,24.12.12_H3Neut_Rep1,
11015,86_1,Influenza H3 1982,2,3.81e-06,E10,Neth82P2,H3_Historical_Sera_1,0.7732,24.12.12_H3Neut_Rep1,
11016,86_2,Influenza H3 1982,1,0.025,B2,Neth82P2,H3_Historical_Sera_1,1.616,24.12.12_H3Neut_Rep1,
11017,86_2,Influenza H3 1982,1,0.008333,B3,Neth82P2,H3_Historical_Sera_1,1.629,24.12.12_H3Neut_Rep1,
11018,86_2,Influenza H3 1982,1,0.002778,B4,Neth82P2,H3_Historical_Sera_1,1.101,24.12.12_H3Neut_Rep1,
11019,86_2,Influenza H3 1982,1,0.0009259,B5,Neth82P2,H3_Historical_Sera_1,0.9628,24.12.12_H3Neut_Rep1,
11020,86_2,Influenza H3 1982,1,0.0003086,B6,Neth82P2,H3_Historical_Sera_1,0.8276,24.12.12_H3Neut_Rep1,
11021,86_2,Influenza H3 1982,1,0.0001029,B7,Neth82P2,H3_Historical_Sera_1,0.8396,24.12.12_H3Neut_Rep1,
11022,86_2,Influenza H3 1982,1,3.429e-05,B8,Neth82P2,H3_Historical_Sera_1,0.7246,24.12.12_H3Neut_Rep1,
11023,86_2,Influenza H3 1982,1,1.143e-05,B9,Neth82P2,H3_Historical_Sera_1,1.075,24.12.12_H3Neut_Rep1,
11024,86_2,Influenza H3 1982,1,3.81e-06,B10,Neth82P2,H3_Historical_Sera_1,0.9334,24.12.12_H3Neut_Rep1,
11025,86_2,Influenza H3 1982,2,0.025,C2,Neth82P2,H3_Historical_Sera_1,1.683,24.12.12_H3Neut_Rep1,
11026,86_2,Influenza H3 1982,2,0.008333,C3,Neth82P2,H3_Historical_Sera_1,1.578,24.12.12_H3Neut_Rep1,
11027,86_2,Influenza H3 1982,2,0.002778,C4,Neth82P2,H3_Historical_Sera_1,1.065,24.12.12_H3Neut_Rep1,
11028,86_2,Influenza H3 1982,2,0.0009259,C5,Neth82P2,H3_Historical_Sera_1,1.03,24.12.12_H3Neut_Rep1,
11029,86_2,Influenza H3 1982,2,0.0003086,C6,Neth82P2,H3_Historical_Sera_1,0.8964,24.12.12_H3Neut_Rep1,
11030,86_2,Influenza H3 1982,2,0.0001029,C7,Neth82P2,H3_Historical_Sera_1,0.7953,24.12.12_H3Neut_Rep1,
11031,86_2,Influenza H3 1982,2,3.429e-05,C8,Neth82P2,H3_Historical_Sera_1,0.9286,24.12.12_H3Neut_Rep1,
11032,86_2,Influenza H3 1982,2,1.143e-05,C9,Neth82P2,H3_Historical_Sera_1,0.8435,24.12.12_H3Neut_Rep1,
11033,86_2,Influenza H3 1982,2,3.81e-06,C10,Neth82P2,H3_Historical_Sera_1,0.9426,24.12.12_H3Neut_Rep1,
11034,86_4,Influenza H3 1982,1,0.025,F2,Neth82P3,H3_Historical_Sera_1,0.509,24.12.12_H3Neut_Rep1,
11035,86_4,Influenza H3 1982,1,0.008333,F3,Neth82P3,H3_Historical_Sera_1,0.8177,24.12.12_H3Neut_Rep1,
11036,86_4,Influenza H3 1982,1,0.002778,F4,Neth82P3,H3_Historical_Sera_1,0.7735,24.12.12_H3Neut_Rep1,
11037,86_4,Influenza H3 1982,1,0.0009259,F5,Neth82P3,H3_Historical_Sera_1,0.7673,24.12.12_H3Neut_Rep1,
11038,86_4,Influenza H3 1982,1,0.0003086,F6,Neth82P3,H3_Historical_Sera_1,0.8048,24.12.12_H3Neut_Rep1,
11039,86_4,Influenza H3 1982,1,0.0001029,F7,Neth82P3,H3_Historical_Sera_1,0.9373,24.12.12_H3Neut_Rep1,
11040,86_4,Influenza H3 1982,1,3.429e-05,F8,Neth82P3,H3_Historical_Sera_1,0.7882,24.12.12_H3Neut_Rep1,
11041,86_4,Influenza H3 1982,1,1.143e-05,F9,Neth82P3,H3_Historical_Sera_1,0.9729,24.12.12_H3Neut_Rep1,
11042,86_4,Influenza H3 1982,1,3.81e-06,F10,Neth82P3,H3_Historical_Sera_1,0.9573,24.12.12_H3Neut_Rep1,
11043,86_4,Influenza H3 1982,2,0.025,G2,Neth82P3,H3_Historical_Sera_1,0.5883,24.12.12_H3Neut_Rep1,
11044,86_4,Influenza H3 1982,2,0.008333,G3,Neth82P3,H3_Historical_Sera_1,1.179,24.12.12_H3Neut_Rep1,
11045,86_4,Influenza H3 1982,2,0.002778,G4,Neth82P3,H3_Historical_Sera_1,0.839,24.12.12_H3Neut_Rep1,
11046,86_4,Influenza H3 1982,2,0.0009259,G5,Neth82P3,H3_Historical_Sera_1,0.8993,24.12.12_H3Neut_Rep1,
11047,86_4,Influenza H3 1982,2,0.0003086,G6,Neth82P3,H3_Historical_Sera_1,0.7792,24.12.12_H3Neut_Rep1,
11048,86_4,Influenza H3 1982,2,0.0001029,G7,Neth82P3,H3_Historical_Sera_1,0.8799,24.12.12_H3Neut_Rep1,
11049,86_4,Influenza H3 1982,2,3.429e-05,G8,Neth82P3,H3_Historical_Sera_1,1.14,24.12.12_H3Neut_Rep1,
11050,86_4,Influenza H3 1982,2,1.143e-05,G9,Neth82P3,H3_Historical_Sera_1,0.9786,24.12.12_H3Neut_Rep1,
11051,86_4,Influenza H3 1982,2,3.81e-06,G10,Neth82P3,H3_Historical_Sera_1,1.164,24.12.12_H3Neut_Rep1,
11052,86_6,Influenza H3 1982,1,0.025,D2,Neth82P3,H3_Historical_Sera_1,2.104,24.12.12_H3Neut_Rep1,
11053,86_6,Influenza H3 1982,1,0.008333,D3,Neth82P3,H3_Historical_Sera_1,2.147,24.12.12_H3Neut_Rep1,
11054,86_6,Influenza H3 1982,1,0.002778,D4,Neth82P3,H3_Historical_Sera_1,0.9307,24.12.12_H3Neut_Rep1,
11055,86_6,Influenza H3 1982,1,0.0009259,D5,Neth82P3,H3_Historical_Sera_1,0.6519,24.12.12_H3Neut_Rep1,
11056,86_6,Influenza H3 1982,1,0.0003086,D6,Neth82P3,H3_Historical_Sera_1,0.7635,24.12.12_H3Neut_Rep1,
11057,86_6,Influenza H3 1982,1,0.0001029,D7,Neth82P3,H3_Historical_Sera_1,0.8314,24.12.12_H3Neut_Rep1,
11058,86_6,Influenza H3 1982,1,3.429e-05,D8,Neth82P3,H3_Historical_Sera_1,0.7882,24.12.12_H3Neut_Rep1,
11059,86_6,Influenza H3 1982,1,1.143e-05,D9,Neth82P3,H3_Historical_Sera_1,0.7764,24.12.12_H3Neut_Rep1,
11060,86_6,Influenza H3 1982,1,3.81e-06,D10,Neth82P3,H3_Historical_Sera_1,0.9924,24.12.12_H3Neut_Rep1,
11061,86_6,Influenza H3 1982,2,0.025,E2,Neth82P3,H3_Historical_Sera_1,2.151,24.12.12_H3Neut_Rep1,
11062,86_6,Influenza H3 1982,2,0.008333,E3,Neth82P3,H3_Historical_Sera_1,2.166,24.12.12_H3Neut_Rep1,
11063,86_6,Influenza H3 1982,2,0.002778,E4,Neth82P3,H3_Historical_Sera_1,1.128,24.12.12_H3Neut_Rep1,
11064,86_6,Influenza H3 1982,2,0.0009259,E5,Neth82P3,H3_Historical_Sera_1,0.6339,24.12.12_H3Neut_Rep1,
11065,86_6,Influenza H3 1982,2,0.0003086,E6,Neth82P3,H3_Historical_Sera_1,0.7707,24.12.12_H3Neut_Rep1,
11066,86_6,Influenza H3 1982,2,0.0001029,E7,Neth82P3,H3_Historical_Sera_1,0.7336,24.12.12_H3Neut_Rep1,
11067,86_6,Influenza H3 1982,2,3.429e-05,E8,Neth82P3,H3_Historical_Sera_1,0.7982,24.12.12_H3Neut_Rep1,
11068,86_6,Influenza H3 1982,2,1.143e-05,E9,Neth82P3,H3_Historical_Sera_1,0.9421,24.12.12_H3Neut_Rep1,
11069,86_6,Influenza H3 1982,2,3.81e-06,E10,Neth82P3,H3_Historical_Sera_1,0.8708,24.12.12_H3Neut_Rep1,
11070,85_3,Influenza H3 1982,1,0.025,B2,Neth82P3,H3_Historical_Sera_1,0.001232,24.12.12_H3Neut_Rep1,
11071,85_3,Influenza H3 1982,1,0.008333,B3,Neth82P3,H3_Historical_Sera_1,0.001318,24.12.12_H3Neut_Rep1,
11072,85_3,Influenza H3 1982,1,0.002778,B4,Neth82P3,H3_Historical_Sera_1,0.001271,24.12.12_H3Neut_Rep1,
11073,85_3,Influenza H3 1982,1,0.0009259,B5,Neth82P3,H3_Historical_Sera_1,0.002298,24.12.12_H3Neut_Rep1,
11074,85_3,Influenza H3 1982,1,0.0003086,B6,Neth82P3,H3_Historical_Sera_1,0.005009,24.12.12_H3Neut_Rep1,
11075,85_3,Influenza H3 1982,1,0.0001029,B7,Neth82P3,H3_Historical_Sera_1,0.1298,24.12.12_H3Neut_Rep1,
11076,85_3,Influenza H3 1982,1,3.429e-05,B8,Neth82P3,H3_Historical_Sera_1,0.6914,24.12.12_H3Neut_Rep1,
11077,85_3,Influenza H3 1982,1,1.143e-05,B9,Neth82P3,H3_Historical_Sera_1,0.8613,24.12.12_H3Neut_Rep1,
11078,85_3,Influenza H3 1982,1,3.81e-06,B10,Neth82P3,H3_Historical_Sera_1,1.009,24.12.12_H3Neut_Rep1,
11079,85_3,Influenza H3 1982,2,0.025,C2,Neth82P3,H3_Historical_Sera_1,0.009953,24.12.12_H3Neut_Rep1,
11080,85_3,Influenza H3 1982,2,0.008333,C3,Neth82P3,H3_Historical_Sera_1,0.01127,24.12.12_H3Neut_Rep1,
11081,85_3,Influenza H3 1982,2,0.002778,C4,Neth82P3,H3_Historical_Sera_1,0.006273,24.12.12_H3Neut_Rep1,
11082,85_3,Influenza H3 1982,2,0.0009259,C5,Neth82P3,H3_Historical_Sera_1,0.004815,24.12.12_H3Neut_Rep1,
11083,85_3,Influenza H3 1982,2,0.0003086,C6,Neth82P3,H3_Historical_Sera_1,0.006814,24.12.12_H3Neut_Rep1,
11084,85_3,Influenza H3 1982,2,0.0001029,C7,Neth82P3,H3_Historical_Sera_1,0.1261,24.12.12_H3Neut_Rep1,
11085,85_3,Influenza H3 1982,2,3.429e-05,C8,Neth82P3,H3_Historical_Sera_1,0.661,24.12.12_H3Neut_Rep1,
11086,85_3,Influenza H3 1982,2,1.143e-05,C9,Neth82P3,H3_Historical_Sera_1,0.8637,24.12.12_H3Neut_Rep1,
11087,85_3,Influenza H3 1982,2,3.81e-06,C10,Neth82P3,H3_Historical_Sera_1,0.8704,24.12.12_H3Neut_Rep1,
